variable,descripcion,tablas_fuente,dominio,p_featuregroup
meses_recientpresatrasorepleg09m,Mes mas reciente que presento atraso el Rep. LEGAL 9UM,t_fact_report_rcc_rsk,ibk-fs-acoe-histfin,ibk-fs-group-emp-rskfinac-mes
meses_recpresatrasrl12m,Mes mas reciente que presento atraso en los 12um del RL,t_fact_report_rcc_rsk,ibk-fs-acoe-histfin,ibk-fs-group-emp-rskfinac-mes
meses_recpresentatraso,Mes mas reciente que presento atraso,t_fact_report_rcc_rsk,ibk-fs-acoe-histfin,ibk-fs-group-emp-rskfinac-mes
min_sldpas12m,Mínimo saldo pasivo en los 12 últimos meses,"wrk_var_pasivos (t_fem_all_instr_rsk, t_dim_jerarquia_productos)",ibk-fs-acoe-histfin,ibk-fs-group-emp-rskfinac-mes
nro_mesadlpagcta09m,Número de meses que adelanto pago de cuota en los 9 últimos meses,"wrk_var_cuotas (t_agg_cuotmype_hist_rsk, t_agg_cuotleasing_hist_rsk)",ibk-fs-acoe-histfin,ibk-fs-group-emp-rskfinac-mes
nro_mesdissdocrdneg06m,Número de meses que disminuye el saldo en crédito negocio en los 6 últimos meses,wrk_rcc (t_fact_report_rcc_rsk),ibk-fs-acoe-histfin,ibk-fs-group-emp-rskfinac-mes
nro_mesesaumtsldominnoprinc12m,Número de meses que aumenta el saldo como mínimo 100 soles en las no principales en los 12um,t_fact_report_rcc_rsk,ibk-fs-acoe-histfin,ibk-fs-group-emp-rskfinac-mes
nro_mesesdecreddanegmin06m,Número de meses que decrece la deuda negocio como mínimo 100 soles en los 6um,t_fact_report_rcc_rsk,ibk-fs-acoe-histfin,ibk-fs-group-emp-rskfinac-mes
nro_mesesdecreminsol12m,Número de meses que decrece como mínimo 100 soles en los 12um,t_fact_report_rcc_rsk,ibk-fs-acoe-histfin,ibk-fs-group-emp-rskfinac-mes
nro_mesesdismipercddanovig12m,Número de meses que disminuye el % de deuda no vigente 12um,t_fact_report_rcc_rsk,ibk-fs-acoe-histfin,ibk-fs-group-emp-rskfinac-mes
nro_mesessobregi12m,Número de meses con sobregiro en los 12um,t_fact_report_rcc_rsk,ibk-fs-acoe-histfin,ibk-fs-group-emp-rskfinac-mes
nro_mesmora06m,Número de meses con mora en los 6 últimos meses,wrk_rcc (t_fact_report_rcc_rsk),ibk-fs-acoe-histfin,ibk-fs-group-emp-rskfinac-mes
nro_mesmoracyg09m,Número de meses con mora respecto al conyugue en los 9 últimos meses,"wrk_var_rcc_cyg (t_mst_reniec_rsk,t_fact_report_rcc_rsk)",ibk-fs-acoe-histfin,ibk-fs-group-emp-rskfinac-mes
nro_morameses,Número de meses con mora,t_fact_report_rcc_rsk,ibk-fs-acoe-histfin,ibk-fs-group-emp-rskfinac-mes
peor_clasireplegal03m,Peori clasificación del Rep. Legal 3um,t_fact_report_rcc_rsk,ibk-fs-acoe-histfin,ibk-fs-group-emp-rskfinac-mes
peor_clasisbsrl06m,Peor clasificación SBS del RL en los 6um,t_fact_report_rcc_rsk,ibk-fs-acoe-histfin,ibk-fs-group-emp-rskfinac-mes
peor_clasisbsrl09m,Peor clasificación SBS del RL en los 9um,t_fact_report_rcc_rsk,ibk-fs-acoe-histfin,ibk-fs-group-emp-rskfinac-mes
prm_ddacastigconyu,Promedio de deuda castigada conyugue,t_fact_report_rcc_rsk,ibk-fs-acoe-histfin,ibk-fs-group-emp-rskfinac-mes
prm_ddaconyu,promedio de deuda conyugue,t_fact_report_rcc_rsk,ibk-fs-acoe-histfin,ibk-fs-group-emp-rskfinac-mes
prm_decredda12m,Promedio del decremento de la deuda 12um,t_fact_report_rcc_rsk,ibk-fs-acoe-histfin,ibk-fs-group-emp-rskfinac-mes
prm_decreddaneg12m,Promedio del decremento en deuda negocio en los 12um,t_fact_report_rcc_rsk,ibk-fs-acoe-histfin,ibk-fs-group-emp-rskfinac-mes
prm_decretot06m,Promedio del decremento total en los 6um,t_fact_report_rcc_rsk,ibk-fs-acoe-histfin,ibk-fs-group-emp-rskfinac-mes
prm_diasatraso12m,promedio de los días de atraso en los 12um,t_fact_report_rcc_rsk,ibk-fs-acoe-histfin,ibk-fs-group-emp-rskfinac-mes
prm_particsdononrom06m,Promedio de la participación del saldo no normal en los 6 últimos meses,wrk_rcc (t_fact_report_rcc_rsk),ibk-fs-acoe-histfin,ibk-fs-group-emp-rskfinac-mes
prm_porcddanonorma12m,Prm del % de la deuda no normal en los 12um,t_fact_report_rcc_rsk,ibk-fs-acoe-histfin,ibk-fs-group-emp-rskfinac-mes
prm_porcddanonormacredneg03m,Prm del % de la deuda no normal en créditos negocios en los 3um,t_fact_report_rcc_rsk,ibk-fs-acoe-histfin,ibk-fs-group-emp-rskfinac-mes
prm_porcsldonovig03m,Promedio del % de saldo no vigente en los 3um,t_fact_report_rcc_rsk,ibk-fs-acoe-histfin,ibk-fs-group-emp-rskfinac-mes
prm_ratdispoefec06m,Prm ratio de disposición de efectivo en los 6um,t_fact_report_rcc_rsk,ibk-fs-acoe-histfin,ibk-fs-group-emp-rskfinac-mes
prm_sldoimpa06m,Promedio del saldo impago enlos 6um,t_fact_report_rcc_rsk,ibk-fs-acoe-histfin,ibk-fs-group-emp-rskfinac-mes
prm_sldosobregi,Promedio del saldo sobregiro,t_fact_report_rcc_rsk,ibk-fs-acoe-histfin,ibk-fs-group-emp-rskfinac-mes
rat_prmdda06mentredda12,Ratio entre el prm de deuda 6um / prm de deuda 12um,t_fact_report_rcc_rsk,ibk-fs-acoe-histfin,ibk-fs-group-emp-rskfinac-mes
rat_prmddaneg03mentredda12m,Ratio prm deuda negocio 3um/ prm deuda negocio 12um cny,t_fact_report_rcc_rsk,ibk-fs-acoe-histfin,ibk-fs-group-emp-rskfinac-mes
rat_prmddapp09mentre12m,Ratio entre el prm de la deuda en prestamo personal 9um / prm de la deuda en prestamo personal 12um,t_fact_report_rcc_rsk,ibk-fs-acoe-histfin,ibk-fs-group-emp-rskfinac-mes
rat_prmddareplegal06mentredda12m,Ratio del prm de deuda6um / prm de deuda 12um del rep. Legal,t_fact_report_rcc_rsk,ibk-fs-acoe-histfin,ibk-fs-group-emp-rskfinac-mes
rat_prmddaretailnoprinc03entre12m,Ratio entre el prm de deuda retail 3um en las no principales/ prm de deuda retail 12um en las no principales,t_fact_report_rcc_rsk,ibk-fs-acoe-histfin,ibk-fs-group-emp-rskfinac-mes
rat_prmddatot03mentredda12m,Ratio entre prm de la deuda tot 3um / prm de la deuda tot 12um del RL,t_fact_report_rcc_rsk,ibk-fs-acoe-histfin,ibk-fs-group-emp-rskfinac-mes
rat_prmddatot09mentredda12m,Ratio entre prm de la deuda tot 9um / prm de la deuda tot 12um del cny,t_fact_report_rcc_rsk,ibk-fs-acoe-histfin,ibk-fs-group-emp-rskfinac-mes
rat_prmpas06mprmpas12m_react,Ratio entre el promedio del pasivo promedio 6 últimos meses / promedio del pasivo promedio 12 últimos meses,"wrk_var_pasivos (t_fem_all_instr_rsk, t_dim_jerarquia_productos)",ibk-fs-acoe-histfin,ibk-fs-group-emp-rskfinac-mes
rat_prmporcddanorma06mentre09m,Ratio entre el prm del % de deuda normal 6um/ prm del % de deuda normal 9um,t_fact_report_rcc_rsk,ibk-fs-acoe-histfin,ibk-fs-group-emp-rskfinac-mes
cut_d0_2-8,"Tiene 2 o más días de atraso en algun producto de Prestamo O tarjeta ,actualizacion diaria",t_cob_base_resumida_hist,ibk-fs-acoe-infocli,ibk-fs-group-per-rskibk-dia
cut_d0_2_8,,,,ibk-fs-group-per-rskibk-dia
max_transacizipay09m,Máxima transacciones en izipay en los 9um,"e_perm_aws.T_MST_BPE_IZIPAY_CUENTA, max_universe_table",ibk-fs-acoe-trx,ibk-fs-group-emp-transacciones-mes
nro_mescashoutpds06m,Número de meses que realizas un cash out por pagos de servicios en los 6 últimos meses,wrk_var_trx_empresas (t_agg_mes_vpc_transacc_sav_imp),ibk-fs-acoe-trx,ibk-fs-group-emp-transacciones-mes
nro_mesestransac06m,Número de meses que realiza transacciones en los 6um,"e_perm_aws.T_MST_BPE_IZIPAY_CUENTA, max_universe_table",ibk-fs-acoe-trx,ibk-fs-group-emp-transacciones-mes
prm_pctcashout03m,Promedio del porcentaje de cash out en los 3 últimos meses,wrk_var_trx_empresas (t_agg_mes_vpc_transacc_sav_imp),ibk-fs-acoe-trx,ibk-fs-group-emp-transacciones-mes
prm_pctcashouttrf12m,Promedio del porcentaje de cash out en trasnferencia en los 12 últimos meses,wrk_var_trx_empresas (t_agg_mes_vpc_transacc_sav_imp),ibk-fs-acoe-trx,ibk-fs-group-emp-transacciones-mes
agp_antneg_prmsalpas06m,Antigüedad del RUC más promedio del saldo pasivo 6 últimos meses,"wrk_var_pasivos (t_fem_all_instr_rsk, t_dim_jerarquia_productos)",ibk-fs-acoe-infpers,ibk-fs-group-emp-sociodem-mes
ctd_mesesimportexport09m,Número de meses que realiza exp o imp en los 9 últimos meses,wkr_var_adex (mst_vpc_adex),ibk-fs-acoe-infpers,ibk-fs-group-emp-sociodem-mes
flg_empact,Indicador si la empresa esta activo,wrk_var_sunat (t_mst_princ_sunat_rsk),ibk-fs-acoe-infpers,ibk-fs-group-emp-sociodem-mes
nro_antibk,Antigüedad en Interbank,"wrk_var_bkpcierre (t_rsk_bkp_cierre_mensual, t_diario_rsk)",ibk-fs-acoe-infpers,ibk-fs-group-emp-sociodem-mes
nro_antneg_repro,Antigüedad del negocio,wrk_var_sunat (t_mst_princ_sunat_rsk),ibk-fs-acoe-infpers,ibk-fs-group-emp-sociodem-mes
flg_bnc,Flag bancarizado,,ibk-fs-acoe-infpers,ibk-fs-group-emp-sociodem-mes
ubigeo,Zona ubigeo.,,ibk-fs-acoe-infpers,ibk-fs-group-emp-sociodem-mes
sc_fch_alta,,,,ibk-fs-group-emp-sociodem-mes
cod_ciiu,Código identificador del ciiu,,ibk-fs-acoe-infpers,ibk-fs-group-emp-sociodem-mes
departamento,El nombre de la zona geográfica Departamento.,,ibk-fs-acoe-infpers,ibk-fs-group-emp-sociodem-mes
distrito,El nombre de la zona geográfica Distrito.,,ibk-fs-acoe-infpers,ibk-fs-group-emp-sociodem-mes
antiguedad,Antigüedad de cliente en Interbank,,ibk-fs-acoe-infpers,ibk-fs-group-emp-sociodem-mes
desc_ciiu_sei,Descripción de clasificación industrial internacional uniforme (CIIU) Sector Economico Industrial (SEI),,ibk-fs-acoe-infpers,ibk-fs-group-emp-sociodem-mes
flg_pernatural,Flag que indica si es persona natural o no,,ibk-fs-acoe-infpers,ibk-fs-group-emp-sociodem-mes
sc_estadocontribuyente,,,,ibk-fs-group-emp-sociodem-mes
prm_camptot06m,,,,ibk-fs-group-per-cmpprodts-mes
ctd_camptotm01,,,,ibk-fs-group-per-cmpprodts-mes
ctd_camptotm03,,,,ibk-fs-group-per-cmpprodts-mes
ctd_camptotm06,,,,ibk-fs-group-per-cmpprodts-mes
max_camptot06m,,,,ibk-fs-group-per-cmpprodts-mes
antig_cli_ibk,Antiguedad del cliente IBK en años según fecha de primer producto,t_mst_ctaibk_rsk,ibk-fs-acoe-journey,ibk-fs-group-per-journey-mes
flg_sld_ibk_tc_30d,flag de consumo en servicios en los 30 últimos días,t_fct_transaccion_tarj_credito,ibk-fs-acoe-trx,ibk-fs-group-per-transacciones-dia
flg_sld_pd_tc_30d,flag de consumo en tarjeta de crédito usando pago directo en los 30 últimos días,t_fct_transaccion_tarj_credito,ibk-fs-acoe-trx,ibk-fs-group-per-transacciones-dia
flg_sld_pos_tc_30d,flag de consumo usando POS con tarjeta de crédito usando en los 30 últimos días,t_fct_transaccion_tarj_credito,ibk-fs-acoe-trx,ibk-fs-group-per-transacciones-dia
antig_primer_producto,tiempo (años) desde el primer producto en el banco,ds_compppibk_rsk\nt_fact_report_rcc_rsk y t_mst_ctaibk_rsk,ibk-fs-acoe-journey,ibk-fs-group-per-journey-mes
flg_cliente,Flag cliente,v_360_cliente ,ibk-fs-acoe-journey,ibk-fs-group-per-journey-mes
frc_trxtc06m,Frecuencia de transacciones con TC en los u6m,t_fin_credit_card_rsk,ibk-fs-acoe-trx,ibk-fs-group-per-transacciones-dia
max_mto_bpi_trx_tc_360d,Maximo monto de transaccion de tipo consumo con tarjeta de crédito por banca por internet en los ultimos 360 días en ibk,t_trans_tarj_credito,ibk-fs-acoe-trx,ibk-fs-group-per-transacciones-dia
max_mto_trx_noche_sol_30d,Monto maximo de transacción en el turno de la noche con tc en los ultimos 30 días en ibk,t_trans_tarj_credito,ibk-fs-acoe-trx,ibk-fs-group-per-transacciones-dia
max_rat_bpi_tc_15d,máximo ratio de compras en tarjeta de crédito en los 15 últimos días por el canal banca por internet,t_fct_transaccion_tarj_credito,ibk-fs-acoe-trx,ibk-fs-group-per-transacciones-dia
max_rat_tc_1b_15d,máximo ratio de consumo en saldo 1ra necesidad tarjeta de crédito considerando los 15 últimos días,t_fct_transaccion_tarj_credito,ibk-fs-acoe-trx,ibk-fs-group-per-transacciones-dia
min_dec_pas_trx_15d,día más reciente con disminución en transacciones en los 15 últimos días,v_aws_360_cliente_dia,ibk-fs-acoe-trx,ibk-fs-group-per-transacciones-dia
nro_cambiocuota01m,Numero de veces que realizo pase a cuotas en el u1m,t_rsk_fct_digital_diario,ibk-fs-acoe-trx,ibk-fs-group-per-transacciones-dia
nro_dias_desde_ult_trx,Días desde la ultima transacción de captación o transferencia en los ultimos 360 dias en ibk,t_fct_transacciones_captaciones,ibk-fs-acoe-trx,ibk-fs-group-per-transacciones-dia
nro_dias_desde_ult_trx_td,Días desde la ultima transacción de tipo consumo con tarjeta debito (ahorros) en ibk en los ultimos 360 dias,t_trans_tarj_debito,ibk-fs-acoe-trx,ibk-fs-group-per-transacciones-dia
prm_dec_pas_trx_15d,decremento promedio de transacciones en los 15 últimos días,v_aws_360_cliente_dia,ibk-fs-acoe-trx,ibk-fs-group-per-transacciones-dia
prm_max_mto_9m,Promedio del maximo monto de transacciónes en soles en los ultimos 9 meses con tarjeta de crédito ibk,t_agg_rt_consumo_tc,ibk-fs-acoe-trx,ibk-fs-group-per-transacciones-dia
prm_trxtc06m,Promedio de transacciones tc en los u6m,t_fin_credit_card_rsk,ibk-fs-acoe-trx,ibk-fs-group-per-transacciones-dia
rat_bpi_tc_07d_15d,ratio de los 7 últimos días/15 últimos días en tarjeta de crédito considerando canal banca por internet,t_fct_transaccion_tarj_credito,ibk-fs-acoe-trx,ibk-fs-group-per-transacciones-dia
rat_bpi_tc_07d_45d,ratio de tendencia de transacciones de 7 últimos días/45 últimos días por el canal banca por internet usando tarjeta de crédito,t_fct_transaccion_tarj_credito,ibk-fs-acoe-trx,ibk-fs-group-per-transacciones-dia
rat_cash_tc07d_45d,ratio de los 7 últimos días/45 últimos días de tarjeta de crédito en cash in,t_fct_transaccion_tarj_credito,ibk-fs-acoe-trx,ibk-fs-group-per-transacciones-dia
rat_ce_tc_07d_45d,ratio de los 7 últimos días/45 últimos días en tarjeta de crédito considerando comercio electrónico,t_fct_transaccion_tarj_credito,ibk-fs-acoe-trx,ibk-fs-group-per-transacciones-dia
rat_ibk_tc_07d_45d,ratio de 7 últimos días/45 últimos días del saldo total en tarjeta de crédito,t_fct_transaccion_tarj_credito,ibk-fs-acoe-trx,ibk-fs-group-per-transacciones-dia
rat_pd_tc_07d_45d,ratio de tendencia de transacciones de 7 últimos días/45 últimos días en tarjeta de crédito pagado de forma directa,t_fct_transaccion_tarj_credito,ibk-fs-acoe-trx,ibk-fs-group-per-transacciones-dia
rat_pos_tc_07d_15d,ratio de los 7 últimos días/15 últimos días en tarjeta de crédito considerando POS,t_fct_transaccion_tarj_credito,ibk-fs-acoe-trx,ibk-fs-group-per-transacciones-dia
tnd_gastos_app_30d_90d,"Transferencias realizadas por app en los ultimos 30 días vs los subsiguientes 60 días en ibk, de tipo categorica (Transf recientes <= 30d, Sin transf, Disminucion transf, Transf recientes > 30d, No Definido, Incremento transf)",t_fct_transacciones_captaciones,ibk-fs-acoe-trx,ibk-fs-group-per-transacciones-dia
antig_profesional,Tiempo en años desde primer título profesional emitido por SUNEDU,t_maestra_profesiones,ibk-fs-acoe-infpers,ibk-fs-group-per-sociodem-mes
cod_per_edad,Edad,tbl_nusbureau_mdl,ibk-fs-acoe-infpers,ibk-fs-group-per-sociodem-mes
ctd_entreport_12m,identificador de cantidad empresas reportadas 12 últimos meses,t_sentinel_rsk,ibk-fs-acoe-infpers,ibk-fs-group-per-sociodem-mes
destip_est_cvl,Estado Civil,tbl_per_inf_mdl,ibk-fs-acoe-infpers,ibk-fs-group-per-sociodem-mes
destip_reg,Región,tbl_per_inf_mdl,ibk-fs-acoe-infpers,ibk-fs-group-per-sociodem-mes
destip_sit_lab,Situación laboral,tbl_rsk_inf_mdl,ibk-fs-acoe-infpers,ibk-fs-group-per-sociodem-mes
desv_6m_ing_brt,Desviación de ingresos brutos en los últimos 6 meses,tbl_rsk_inf_mdl,ibk-fs-acoe-infpers,ibk-fs-group-per-sociodem-mes
edad_cli,Edad del cliente en ibk,"t_aws_360_cliente_mes_d3, v_aws_360_cliente_mes",ibk-fs-acoe-infpers,ibk-fs-group-per-sociodem-mes
edad_reniec,Edad,"t_mst_reniec_rsk, nan",ibk-fs-acoe-infpers,ibk-fs-group-per-sociodem-mes
fch_altasunat,Fecha de alta en Sunat - YYYYMMDD,e_perm_aws.t_mst_princ_sunat_rsk,ibk-fs-acoe-infpers,ibk-fs-group-per-sociodem-mes
fch_nacimiento,Fecha de nacimiento del cliente - YYYYMMDD,e_perm_aws.t_mst_reniec_rsk,ibk-fs-acoe-infpers,ibk-fs-group-per-sociodem-mes
flag_lvl_edu_sup,flag o variable booleana Nivel educativo superior,e_perm_aws.t_sentinel_rsk,ibk-fs-acoe-infpers,ibk-fs-group-per-sociodem-mes
flg_abogado,Flag indicador si la profesión más reciente pertenece al grupo Abogado,t_maestra_profesiones,ibk-fs-acoe-infpers,ibk-fs-group-per-sociodem-mes
flg_administrador_empresas,Flag indicador si la profesión más reciente pertenece al grupo Administrador de Empresas,t_maestra_profesiones,ibk-fs-acoe-infpers,ibk-fs-group-per-sociodem-mes
flg_contador,Flag indicador si la profesión más reciente pertenece al grupo Contador,t_maestra_profesiones,ibk-fs-acoe-infpers,ibk-fs-group-per-sociodem-mes
flg_conyuge,"Flag, indicador si la persona tiene conyugue:\n1: Tiene conyuge.\n0: No tiene.",t_mst_reniec_rsk,ibk-fs-acoe-infpers,ibk-fs-group-per-sociodem-mes
flg_cy_gen_01m,género del cónyuge del cliente,t_mst_reniec_rsk,ibk-fs-acoe-infpers,ibk-fs-group-per-sociodem-mes
flg_dependiente,Flag dependiente:\n1: Es dependiente.\n0: No es dependiente.,e_perm_aws.t_agg_dependiente_hist_rsk,ibk-fs-acoe-infpers,ibk-fs-group-per-sociodem-mes
flg_dependiente_12m,"Flag dependiente--> 1: persona es dependiente, 0: persona no es dependiente",t_agg_dependiente_hist_rsk,ibk-fs-acoe-infpers,ibk-fs-group-per-sociodem-mes
flg_economista,Flag indicador si la profesión más reciente pertenece al grupo Economista,t_maestra_profesiones,ibk-fs-acoe-infpers,ibk-fs-group-per-sociodem-mes
flg_estado_01m,flag que indica el estado civil,t_mst_reniec_rsk,ibk-fs-acoe-infpers,ibk-fs-group-per-sociodem-mes
flg_estado_c_01m,flag de estado civil casado,t_mst_reniec_rsk,ibk-fs-acoe-infpers,ibk-fs-group-per-sociodem-mes
flg_estado_s_01m,flag de estado civil soltero,t_mst_reniec_rsk,ibk-fs-acoe-infpers,ibk-fs-group-per-sociodem-mes
flg_hijos,Flag hijos,tbl_per_inf_mdl,ibk-fs-acoe-infpers,ibk-fs-group-per-sociodem-mes
